id,label
185,商业服务业设施用地
186,invalid
187,广场用地
188,invalid
189,居住用地
190,invalid
191,居住用地
192,商业服务业设施用地
193,居住用地
194,居住用地
195,居住用地
196,水域
197,居住用地
198,invalid
199,商业服务业设施用地
200,invalid
201,invalid
202,居住用地
203,invalid
204,居住用地
205,invalid
206,居住用地
207,居住用地
208,商业服务业设施用地
209,居住用地
210,商业服务业设施用地
211,商业服务业设施用地
212,居住用地
213,商业服务业设施用地
214,居住用地
215,居住用地
216,教育科研用地
217,商业服务业设施用地
218,交通设施用地
219,水域
220,invalid
221,居住用地
222,公园绿地
223,居住用地
224,居住用地
225,invalid
226,居住用地
227,invalid
228,居住用地
229,商业服务业设施用地
230,商业服务业设施用地
231,居住用地
232,invalid
233,居住用地
234,invalid
235,文化设施用地
236,居住用地
237,商业服务业设施用地
238,居住用地
239,居住用地
240,商业服务业设施用地
241,invalid
242,文化设施用地
243,居住用地
244,居住用地
245,商业服务业设施用地
246,居住用地
247,居住用地
248,居住用地
249,商业服务业设施用地
250,invalid
251,商业服务业设施用地
252,居住用地
253,商业服务业设施用地
254,商业服务业设施用地
255,居住用地
256,居住用地
257,公园绿地
258,商业服务业设施用地
259,invalid
260,商业服务业设施用地
261,商业服务业设施用地
262,文化设施用地
263,公园绿地
264,商业服务业设施用地
265,居住用地
266,商业服务业设施用地
267,居住用地
268,商业服务业设施用地
269,商业服务业设施用地
270,商业服务业设施用地
271,居住用地
272,商业服务业设施用地
273,居住用地
274,居住用地
275,invalid
276,invalid
277,商业服务业设施用地
278,公园绿地
279,商业服务业设施用地
280,居住用地
281,居住用地
282,invalid
283,居住用地
284,居住用地
285,居住用地
286,invalid
287,商业服务业设施用地
288,居住用地
289,居住用地
290,居住用地
291,居住用地
292,居住用地
293,居住用地
294,居住用地
295,居住用地
296,invalid
297,防护绿地
298,invalid
299,居住用地
300,居住用地
301,invalid
302,商业服务业设施用地
303,居住用地
304,居住用地
305,居住用地
306,invalid
307,居住用地
308,居住用地
309,居住用地
310,居住用地
311,居住用地
312,居住用地
313,居住用地
314,行政办公用地
315,居住用地
316,invalid
317,居住用地
318,商业服务业设施用地
319,居住用地
320,居住用地
321,居住用地
322,居住用地
323,居住用地
324,居住用地
325,居住用地
326,商业服务业设施用地
327,居住用地
328,行政办公用地
329,居住用地
330,居住用地
331,居住用地
332,居住用地
333,居住用地
334,invalid
335,invalid
336,居住用地
337,invalid
338,居住用地
339,invalid
340,居住用地
341,商业服务业设施用地
342,居住用地
343,居住用地
344,居住用地
345,居住用地
346,居住用地
347,居住用地
348,教育科研用地
349,居住用地
350,公园绿地
351,居住用地
352,居住用地
353,居住用地
354,居住用地
355,商业服务业设施用地
356,居住用地
357,居住用地
358,居住用地
359,居住用地
360,居住用地
361,居住用地
362,居住用地
363,居住用地
364,居住用地
365,invalid
366,广场用地
367,居住用地
368,invalid
369,居住用地
370,居住用地
371,商业服务业设施用地
372,水域
373,居住用地
374,交通设施用地
375,居住用地
376,居住用地
377,invalid
378,文化设施用地
379,居住用地
380,居住用地
381,invalid
382,居住用地
383,居住用地
384,invalid
385,居住用地
386,教育科研用地
387,居住用地
388,invalid
389,交通设施用地
390,居住用地
391,居住用地
392,invalid
393,居住用地
394,居住用地
395,居住用地
396,居住用地
397,文化设施用地
398,invalid
399,居住用地
400,居住用地
401,居住用地
402,居住用地
403,居住用地
404,居住用地
405,居住用地
406,居住用地
407,居住用地
408,居住用地
409,居住用地
410,居住用地
411,居住用地
412,居住用地
413,居住用地
414,居住用地
415,居住用地
416,居住用地
417,居住用地
418,居住用地
419,居住用地
420,居住用地
421,居住用地
422,居住用地
423,居住用地
424,居住用地
425,居住用地
426,居住用地
427,公园绿地
428,居住用地
429,居住用地
430,居住用地
431,居住用地
432,居住用地
433,居住用地
434,居住用地
435,居住用地
436,居住用地
437,居住用地
438,居住用地
439,公园绿地
440,居住用地
441,居住用地
442,公园绿地
443,居住用地
444,居住用地
445,居住用地
446,居住用地
447,invalid
448,居住用地
449,居住用地
450,公园绿地
451,居住用地
452,居住用地
453,居住用地
454,居住用地
455,居住用地
456,居住用地
457,商业服务业设施用地
458,居住用地
459,居住用地
460,居住用地
461,居住用地
462,居住用地
463,居住用地
464,居住用地
465,居住用地
466,居住用地
467,居住用地
468,居住用地
469,居住用地
470,居住用地
471,居住用地
472,invalid
473,居住用地
474,居住用地
475,防护绿地
476,居住用地
477,居住用地
478,居住用地
479,居住用地
480,居住用地
481,invalid
482,教育科研用地
483,居住用地
484,invalid
485,居住用地
486,invalid
487,教育科研用地
488,invalid
489,居住用地
490,居住用地
491,居住用地
492,invalid
493,invalid
494,居住用地
495,居住用地
496,居住用地
497,水域
498,居住用地
499,居住用地
500,invalid
501,居住用地
502,invalid
503,invalid
504,公园绿地
505,invalid
506,居住用地
507,居住用地
508,居住用地
509,invalid
510,居住用地
511,商业服务业设施用地
512,居住用地
513,商业服务业设施用地
514,商业服务业设施用地
515,商业服务业设施用地
516,invalid
517,invalid
518,工业用地
519,invalid
520,invalid
521,invalid
522,居住用地
523,行政办公用地
524,invalid
525,教育科研用地
526,invalid
527,invalid
528,教育科研用地
529,invalid
530,商业服务业设施用地
531,invalid
532,invalid
533,invalid
534,居住用地
535,invalid
536,居住用地
537,invalid
538,invalid
539,居住用地
540,商业服务业设施用地
541,invalid
542,invalid
544,invalid
545,居住用地
546,invalid
547,invalid
548,invalid
549,invalid
550,invalid
551,居住用地
552,invalid
553,公园绿地
554,居住用地
555,invalid
556,工业用地
557,商业服务业设施用地
558,invalid
559,工业用地
560,居住用地
561,invalid
562,invalid
563,居住用地
564,居住用地
565,居住用地
566,invalid
567,居住用地
568,居住用地
569,居住用地
570,invalid
571,居住用地
572,工业用地
573,工业用地
574,居住用地
575,工业用地
576,居住用地
577,invalid
578,invalid
579,居住用地
580,居住用地
581,invalid
582,居住用地
583,invalid
584,invalid
585,invalid
586,商业服务业设施用地
587,居住用地
588,invalid
591,商业服务业设施用地
592,居住用地
593,其他非建设用地
594,invalid
595,教育科研用地
596,居住用地
597,invalid
598,invalid
599,居住用地
600,居住用地
601,公园绿地
602,居住用地
603,invalid
604,水域
605,商业服务业设施用地
606,invalid
607,居住用地
608,invalid
609,invalid
610,invalid
611,invalid
612,广场用地
613,居住用地
614,invalid
615,居住用地
616,居住用地
617,invalid
618,教育科研用地
619,居住用地
620,居住用地
621,居住用地
622,居住用地
623,invalid
624,居住用地
625,教育科研用地
626,invalid
627,教育科研用地
628,居住用地
629,居住用地
630,invalid
631,居住用地
632,居住用地
633,居住用地
634,教育科研用地
635,商业服务业设施用地
636,invalid
637,工业用地
638,文化设施用地
639,invalid
640,invalid
641,商业服务业设施用地
642,invalid
643,invalid
644,居住用地
645,invalid
646,invalid
647,invalid
648,教育科研用地
649,invalid
650,invalid
652,invalid
653,公园绿地
654,教育科研用地
655,invalid
656,居住用地
657,教育科研用地
658,invalid
659,invalid
660,居住用地
661,居住用地
662,居住用地
663,invalid
664,居住用地
665,invalid
666,invalid
668,invalid
669,居住用地
670,invalid
671,invalid
672,居住用地
673,invalid
674,居住用地
678,invalid
679,居住用地
680,invalid
684,水域
691,公园绿地
692,invalid
693,invalid
696,invalid
697,invalid
698,invalid
699,invalid
700,体育用地
701,交通设施用地
702,invalid
703,invalid
704,invalid
705,invalid
706,居住用地
707,居住用地
708,居住用地
709,居住用地
710,居住用地
711,居住用地
712,居住用地
713,居住用地
714,居住用地
715,工业用地
716,居住用地
717,居住用地
718,交通设施用地
719,invalid
720,交通设施用地
721,invalid
722,商业服务业设施用地
723,invalid
724,防护绿地
725,invalid
726,invalid
727,invalid
728,invalid
729,防护绿地
730,公园绿地
731,防护绿地
732,文化设施用地
733,invalid
734,防护绿地
735,invalid
736,invalid
737,invalid
738,invalid
739,invalid
740,invalid
741,invalid
742,广场用地
743,商业服务业设施用地
744,invalid
745,交通设施用地
746,防护绿地
747,invalid
748,invalid
749,商业服务业设施用地
750,居住用地
751,商业服务业设施用地
752,教育科研用地
753,商业服务业设施用地
754,居住用地
755,居住用地
756,居住用地
757,居住用地
758,invalid
759,居住用地
760,商业服务业设施用地
761,invalid
762,invalid
763,商业服务业设施用地
764,商业服务业设施用地
765,invalid
766,公园绿地
767,商业服务业设施用地
768,交通设施用地
769,商业服务业设施用地
770,居住用地
771,居住用地
772,居住用地
773,防护绿地
774,invalid
775,invalid
776,防护绿地
777,商业服务业设施用地
778,商业服务业设施用地
779,invalid
780,防护绿地
781,行政办公用地
782,invalid
783,invalid
784,invalid
785,invalid
786,invalid
787,工业用地
788,invalid
789,invalid
790,商业服务业设施用地
791,公园绿地
792,invalid
793,invalid
794,invalid
795,invalid
796,教育科研用地
797,居住用地
798,invalid
799,invalid
800,invalid
801,居住用地
802,invalid
803,商业服务业设施用地
804,工业用地
805,工业用地
806,invalid
807,商业服务业设施用地
808,invalid
809,居住用地
810,防护绿地
811,居住用地
812,居住用地
813,居住用地
814,居住用地
815,invalid
816,invalid
817,居住用地
818,居住用地
819,居住用地
820,居住用地
821,居住用地
822,居住用地
823,invalid
824,居住用地
825,居住用地
826,行政办公用地
827,防护绿地
828,防护绿地
829,水域
830,水域
831,交通设施用地
832,防护绿地
833,invalid
834,水域
835,其他非建设用地
836,水域
837,invalid
839,水域
840,商业服务业设施用地
841,防护绿地
842,教育科研用地
843,invalid
844,防护绿地
845,防护绿地
846,防护绿地
847,invalid
848,invalid
849,居住用地
850,防护绿地
851,invalid
